"","","","f1"
"4015",0.43,0.7,1.25539816339745
"4016",2.03,-0.62,-2.80099816339745
"4017",2.48,0.55,3.26789816339745
"4018",-0.63,0.56,0.480909549825402
"4019",3.22,-0.52,-4.00499816339745
"4020",2.35,-0.42,-3.12899816339745
"4021",-0.81,-0.09,0.0438867269806847
"4022",-0.58,-0.51,-0.286467148783994
"4023",1.4,0.18,2.28779816339745
"4024",1.29,0.11,2.22749816339745
"4025",2.79,0.8,3.66539816339745
"4026",2.12,0.12,3.04979816339745
"4027",0.91,0.73,1.74829816339745
"4028",2.63,0.21,3.49949816339745
"4029",2.19,-0.57,-2.97049816339745
"4030",0.52,0.59,1.31349816339745
"4031",2.26,-0.57,-3.04049816339745
"4032",1.86,-0.26,-2.58779816339745
"4033",2.55,0.15,3.45789816339745
"4034",-0.11,0.2,0.607822313723251
"4035",2.78,0.64,3.58499816339745
"4036",2.14,-0.43,-2.92049816339745
"4037",-0.22,0.67,0.668870015145976
"4038",2.4,0.78,3.26379816339745
"4039",1.21,-0.19,-1.89929816339745
"4040",-0.81,-0.21,-0.0134165889282025
"4041",1.82,0.15,2.72789816339745
"4042",0.93,-0.34,-1.68979816339745
"4043",0.38,-0.66,-1.13979816339745
"4044",0.35,0.89,1.28749816339745
"4045",0.53,-0.55,-1.31289816339745
"4046",3.19,-0.55,-3.97289816339745
"4047",2.64,0.78,3.50379816339745
"4048",2.03,0.26,2.87299816339745
"4049",0.43,-0.77,-1.14249816339745
"4050",1.86,0.19,2.74149816339745
"4051",2.72,-0.58,-3.49899816339745
"4052",1.85,-0.63,-2.61849816339745
"4053",1.87,-0.27,-2.60249816339745
"4054",-0.3,-0.18,-0.24766686382601
"4055",1.15,-0.27,-1.88249816339745
"4056",2.3,0.67,3.11429816339745
"4057",2.82,0.26,3.66299816339745
"4058",2.37,0.11,3.30749816339745
"4059",-0.23,-0.31,-0.453243440705301
"4060",0.23,-0.86,-0.885798163397448
"4061",2.37,0.31,3.19149816339745
"4062",2.61,-0.18,-3.29299816339745
"4063",1.19,-0.3,-1.93539816339745
"4064",1.61,-0.82,-2.29299816339745
"4065",1.33,-0.65,-2.09289816339745
"4066",-0.34,-0.14,-0.177799048065848
"4067",-0.82,0.07,0.146897314967458
"4068",1.7,0.43,2.49029816339745
"4069",-0.06,-0.61,-0.723619241579407
"4070",1.28,-0.1,-1.90539816339745
"4071",2.96,-0.64,-3.72579816339745
"4072",3.19,0.59,3.98349816339745
"4073",2.37,0.19,3.25149816339745
"4074",-0.48,-0.25,-0.238389879911156
"4075",-0.49,0.44,0.39098418400603
"4076",2.7,0.66,3.51099816339745
"4077",1.39,-0.22,-2.09699816339745
"4078",1.67,0.75,2.51789816339745
"4079",1.39,-0.7,-2.13539816339745
"4080",3.14,-0.84,-3.80979816339745
"4081",1.67,-0.3,-2.41539816339745
"4082",1.09,0.63,1.89229816339745
"4083",1.2,0.2,2.07539816339745
"4084",0.62,0.85,1.52789816339745
"4085",-0.2,-0.59,-0.606861562019379
"4086",2.91,0.52,3.69579816339745
"4087",1.82,0.55,2.60789816339745
"4088",0.48,0.42,1.27179816339745
"4089",-0.45,0.46,0.418787344312244
"4090",0.7,0.31,1.52149816339745
"4091",0.02,-0.23,-0.732498163397448
"4092",2.48,0.65,3.28789816339745
"4093",1.35,0.29,2.17949816339745
"4094",-0.86,-0.05,0.101610658047252
"4095",-0.13,-0.78,-0.618282953628903
"4096",1.76,-0.65,-2.52289816339745
"4097",-0.33,0.77,0.697017228609877
"4098",2.47,-0.17,-3.14649816339745
"4099",2.04,0.41,2.83349816339745
"4100",-0.11,-0.36,-0.621855863356972
"4101",0.96,0.17,1.85429816339745
"4102",0.4,0.15,1.30789816339745
"4103",0.54,-0.73,-1.27249816339745
"4104",1.61,-0.31,-2.35929816339745
"4105",-0.27,-0.27,-0.37873674353946
"4106",0.44,0.27,1.27829816339745
"4107",3.22,0.53,4.00629816339745
"4108",3.38,0.46,4.16699816339745
"4109",2.05,0.82,2.93779816339745
"4110",0.18,-0.81,-0.869298163397448
"4111",0.72,0.55,1.50789816339745
"4112",2.14,-0.84,-2.80979816339745
"4113",0.71,-0.76,-1.42779816339745
"4114",3.16,-0.3,-3.90539816339745
"4115",0.45,-0.56,-1.23179816339745
"4116",1.35,-0.33,-2.10649816339745
"4117",1.35,0.65,2.15789816339745
"4118",0.12,-0.5,-0.905398163397448
"4119",0.99,0.77,1.84829816339745
"4120",0.68,-0.29,-1.42129816339745
"4121",-0.77,0.22,0.229637741681699
"4122",3.06,-0.64,-3.82579816339745
"4123",0.59,-0.13,-1.23849816339745
"4124",0.54,0.14,1.45499816339745
"4125",0.21,-0.83,-0.886498163397448
"4126",3.24,-0.37,-4.00849816339745
"4127",1.64,0.17,2.53429816339745
"4128",1.02,0.15,1.92789816339745
"4129",1.54,-0.7,-2.28539816339745
"4130",1.83,-0.6,-2.60539816339745
"4131",2.98,0.49,3.76549816339745
"4132",1.52,0.89,2.45749816339745
"4133",0.9,-0.72,-1.63699816339745
"4134",0.97,0.54,1.75699816339745
"4135",0.53,-0.46,-1.31379816339745
"4136",1.06,0.16,1.96099816339745
"4137",0.02,0.25,0.867898163397448
"4138",1.16,-0.62,-1.93099816339745
"4139",2.16,0.12,3.08979816339745
"4140",0.16,0.63,0.962298163397448
"4141",-0.71,-0.15,-0.0531750770230631
"4142",2.84,0.66,3.65099816339745
"4143",2.46,0.48,3.24579816339745
"4144",2.79,-0.72,-3.52699816339745
"4145",3.04,0.57,3.83029816339745
"4146",-0.45,0.55,0.48689988776671
"4147",0.9,-0.79,-1.60129816339745
"4148",0.73,0.37,1.53229816339745
"4149",2.04,0.38,2.83979816339745
"4150",1.16,0.41,1.95349816339745
"4151",0.57,-0.39,-1.34329816339745
"4152",2.47,0.51,3.25549816339745
"4153",0.04,-0.11,-0.673298163397448
"4154",2.86,-0.15,-3.52289816339745
"4155",3.25,-0.53,-4.03449816339745
"4156",-0.4,0.36,0.367862589010305
"4157",0.18,0.55,0.967898163397448
"4158",1.2,-0.76,-1.91779816339745
"4159",0.7,0.89,1.63749816339745
"4160",1.04,0.49,1.82549816339745
"4161",2.9,-0.29,-3.64129816339745
"4162",-0.62,-0.31,-0.194504877525338
"4163",2.21,0.13,3.13229816339745
"4164",-0.3,0.14,0.246854672761834
"4165",0.28,0.65,1.08789816339745
"4166",0.7,0.46,1.48699816339745
"4167",-0.65,0.55,0.474659147458184
"4168",1.3,0.46,2.08699816339745
"4169",-0.83,-0.04,0.0854589470483531
"4170",1.92,-0.59,-2.69729816339745
"4171",0.06,0.25,0.907898163397448
"4172",2.1,0.1,3.04539816339745
"4173",2.91,0.39,3.70749816339745
"4174",0.5,-0.59,-1.27729816339745
"4175",2.18,0.61,2.97749816339745
"4176",2.78,-0.48,-3.56499816339745
"4177",2.91,0.81,3.79149816339745
"4178",1.7,0.76,2.55299816339745
"4179",2.61,-0.33,-3.36649816339745
"4180",2.27,-0.75,-2.99289816339745
"4181",3.1,-0.85,-3.76289816339745
"4182",1.95,-0.65,-2.71289816339745
"4183",1.11,0.24,1.96299816339745
"4184",1.47,-0.89,-2.10329816339745
"4185",3.24,0.19,4.12149816339745
"4186",0.2,-0.54,-0.983798163397448
"4187",-0.62,0.5,0.427238935304561
"4188",1.42,-0.54,-2.20379816339745
"4189",-0.41,-0.14,-0.160068427868859
"4190",2.07,-0.79,-2.77129816339745
"4191",3.07,0.69,3.89149816339745
"4192",2.93,-0.52,-3.71499816339745
"4193",-0.2,0.4,0.556360763397087
"4194",2.85,0.78,3.71379816339745
"4195",1.23,-0.23,-1.94249816339745
"4196",2.16,0.81,3.04149816339745
"4197",0.22,-0.73,-0.952498163397448
"4198",2.4,0.23,3.25829816339745
"4199",2.86,0.67,3.67429816339745
"4200",-0.5,-0.37,-0.303648026241201
"4201",0.28,0.4,1.07539816339745
"4202",0.41,0.69,1.23149816339745
"4203",1.79,-0.16,-2.45979816339745
"4204",1.6,-0.25,-2.32289816339745
"4205",3.22,-0.56,-4.00179816339745
"4206",2.23,-0.55,-3.01289816339745
"4207",-0.8,0.07,0.135482195958177
"4208",2.77,0.34,3.58099816339745
"4209",2.34,0.6,3.13539816339745
"4210",0.7,0.9,1.64539816339745
"4211",-0.63,-0.47,-0.238680837036546
"4212",-0.2,-0.51,-0.596248590406765
"4213",0.28,0.83,1.17429816339745
"4214",0.1,-0.24,-0.817798163397448
"4215",0.47,0.77,1.32829816339745
"4216",2.66,-0.11,-3.29329816339745
"4217",2.58,0.17,3.47429816339745
"4218",2.96,0.14,3.87499816339745
"4219",1.13,0.22,1.99379816339745
"4220",2.48,-0.18,-3.16299816339745
"4221",0.28,-0.45,-1.06289816339745
"4222",3.13,0.16,4.03099816339745
"4223",2.78,-0.77,-3.49249816339745
"4224",2.88,-0.42,-3.65899816339745
"4225",-0.31,0,0.0361
"4226",-0.26,0.74,0.697312207232206
"4227",1.6,0.61,2.39749816339745
"4228",0.84,0.41,1.63349816339745
"4229",3.17,-0.34,-3.92979816339745
"4230",2.55,0.11,3.48749816339745
"4231",1.34,-0.49,-2.12529816339745
"4232",-0.37,-0.22,-0.263382593802983
"4233",2.85,0.13,3.77229816339745
"4234",2.66,0.62,3.45979816339745
"4235",2.33,0.43,3.12029816339745
"4236",2.28,0.12,3.20979816339745
"4237",3.17,0.36,3.97499816339745
"4238",2.05,-0.16,-2.71979816339745
"4239",2.99,0.5,3.77539816339745
"4240",-0.43,-0.47,-0.396131021667499
"4241",3,0.46,3.78699816339745
"4242",1.02,0.28,1.85379816339745
"4243",-0.36,0.59,0.548007949821432
"4244",1.23,0.39,2.02749816339745
"4245",1.39,0.81,2.27149816339745
"4246",-0.13,-0.76,-0.627229902500689
"4247",0.96,-0.38,-1.73099816339745
"4248",1.81,0.58,2.60179816339745
"4249",-0.36,0.22,0.280374239030684
"4250",-0.77,0.39,0.366280629810919
"4251",0.9,-0.48,-1.68499816339745
"4252",0.88,-0.11,-1.51329816339745
"4253",1.79,0.31,2.61149816339745
"4254",1.83,-0.61,-2.60329816339745
"4255",0.45,-0.43,-1.23049816339745
"4256",2.33,-0.28,-3.06699816339745
"4257",1.62,0.27,2.45829816339745
"4258",2.39,0.43,3.18029816339745
"4259",3.09,-0.7,-3.83539816339745
"4260",0.26,-0.48,-1.04499816339745
"4261",2.02,-0.42,-2.79899816339745
"4262",0.36,0.33,1.17429816339745
"4263",1.13,0.67,1.94429816339745
"4264",2.89,-0.63,-3.65849816339745
"4265",2.67,-0.28,-3.40699816339745
"4266",-0.41,-0.72,-0.418626564168156
"4267",2.7,0.12,3.62979816339745
"4268",0.46,-0.77,-1.17249816339745
"4269",-0.29,-0.12,-0.161517168637262
"4270",0.44,0.52,1.22579816339745
"4271",1.09,0.71,1.91949816339745
"4272",2.35,-0.81,-3.03929816339745
"4273",2.32,0.43,3.11029816339745
"4274",0.97,-0.42,-1.74899816339745
"4275",2.97,0.13,3.89229816339745
"4276",0.57,-0.12,-1.21099816339745
"4277",3.06,0.61,3.85749816339745
"4278",0.58,0.37,1.38229816339745
"4279",-0.58,0.6,0.513067004800924
"4280",1.22,-0.62,-1.99099816339745
"4281",1.18,-0.75,-1.90289816339745
"4282",0.55,-0.41,-1.32729816339745
"4283",2.67,-0.23,-3.38249816339745
"4284",2.04,0.33,2.85429816339745
"4285",0.69,-0.47,-1.47449816339745
"4286",3.16,0.35,3.96789816339745
"4287",0.19,-0.65,-0.952898163397448
"4288",1.26,-0.61,-2.03329816339745
"4289",1.22,0.47,2.00629816339745
"4290",1.15,-0.62,-1.92099816339745
"4291",0.26,0.54,1.04699816339745
"4292",-0.47,-0.27,-0.258950429200578
"4293",0.83,0.42,1.62179816339745
"4294",1.54,0.6,2.33539816339745
"4295",0.48,-0.31,-1.22929816339745
"4296",2.55,0.57,3.34029816339745
"4297",0.24,-0.64,-1.00579816339745
"4298",2.94,-0.52,-3.72499816339745
"4299",1.37,-0.11,-2.00329816339745
"4300",2.31,0.58,3.10179816339745
"4301",0.21,0.35,1.01789816339745
"4302",2.65,0.87,3.57229816339745
"4303",3.15,-0.64,-3.91579816339745
"4304",2.93,0.68,3.74779816339745
"4305",1.73,-0.65,-2.49289816339745
"4306",0.77,0.14,1.68499816339745
"4307",1.61,-0.16,-2.27979816339745
"4308",1.55,0.71,2.37949816339745
"4309",-0.39,-0.66,-0.447460007928656
"4310",3.04,-0.55,-3.82289816339745
"4311",1.62,-0.74,-2.34779816339745
"4312",0.56,-0.65,-1.32289816339745
"4313",1.5,0.13,2.42229816339745
"4314",1.57,-0.85,-2.23289816339745
"4315",1.4,-0.35,-2.16289816339745
"4316",1,-0.12,-1.64099816339745
"4317",3,0.24,3.85299816339745
"4318",2.1,0.87,3.02229816339745
"4319",0.04,0.36,0.844998163397448
"4320",0.08,0.14,0.994998163397448
"4321",2.24,-0.62,-3.01099816339745
"4322",1.17,0.71,1.99949816339745
"4323",1.76,0.5,2.54539816339745
"4324",2.82,-0.38,-3.59099816339745
"4325",-0.77,0.06,0.113048345215381
"4326",-0.08,0.22,0.681718663391102
"4327",-0.4,0.7,0.619599331444332
"4328",3.18,-0.68,-3.93299816339745
"4329",0.19,0.16,1.09099816339745
"4330",1.6,-0.45,-2.38289816339745
"4331",2.12,-0.23,-2.83249816339745
"4332",1.26,0.45,2.04789816339745
"4333",1.21,-0.33,-1.96649816339745
"4334",0.9,0.78,1.76379816339745
"4335",0.61,-0.16,-1.27979816339745
"4336",-0.18,0.46,0.598940741088279
"4337",1.21,-0.3,-1.95539816339745
"4338",0.13,0.33,0.944298163397448
"4339",-0.19,-0.36,-0.533949765489666
"4340",-0.33,0.57,0.54816532556939
"4341",2.65,-0.65,-3.41289816339745
"4342",2.87,0.27,3.70829816339745
"4343",0.9,-0.35,-1.66289816339745
"4344",-0.46,0.44,0.400236580521783
"4345",0.96,-0.71,-1.70129816339745
"4346",3.32,0.49,4.10549816339745
"4347",-0.76,0.21,0.218014989447605
"4348",1.63,0.74,2.47299816339745
"4349",0.92,-0.29,-1.66129816339745
"4350",1.78,0.2,2.65539816339745
"4351",1.4,0.87,2.32229816339745
"4352",1.99,0.76,2.84299816339745
"4353",2.67,0.82,3.55779816339745
"4354",1.77,-0.43,-2.55049816339745
"4355",1.03,0.2,1.90539816339745
"4356",0.65,0.82,1.53779816339745
"4357",-0.16,0.77,0.765012095237624
"4358",0.73,-0.19,-1.41929816339745
"4359",2.95,0.11,3.88749816339745
"4360",1.77,0.61,2.56749816339745
"4361",2.59,0.69,3.41149816339745
"4362",2.67,-0.6,-3.44539816339745
"4363",2.76,-0.53,-3.54449816339745
"4364",-0.47,-0.16,-0.164047610999909
"4365",-0.34,-0.8,-0.448115392161249
"4366",-0.72,0.22,0.212211695546102
"4367",0.95,0.81,1.83149816339745
"4368",-0.32,0.71,0.651397361420087
"4369",1.95,0.61,2.74749816339745
"4370",2.58,-0.29,-3.32129816339745
"4371",2.73,0.12,3.65979816339745
"4372",0.77,0.57,1.56029816339745
"4373",2.4,-0.46,-3.18379816339745
"4374",1.8,-0.26,-2.52779816339745
"4375",2.16,-0.26,-2.88779816339745
"4376",2.75,0.2,3.62539816339745
"4377",0.9,0.74,1.74299816339745
"4378",1.28,0.1,2.22539816339745
"4379",-0.68,0.01,0.0397788857521536
"4380",2.9,0.22,3.76379816339745
"4381",1.23,0.89,2.16749816339745
"4382",0.12,0.21,0.989498163397448
"4383",3,-0.25,-3.72289816339745
"4384",-0.55,-0.14,-0.120064615639115
"4385",2.36,-0.22,-3.06699816339745
"4386",1.66,-0.21,-2.36129816339745
"4387",0.35,0.15,1.25789816339745
"4388",1.23,-0.83,-1.90649816339745
"4389",2.9,0.84,3.80099816339745
"4390",0.19,0.15,1.09789816339745
"4391",-0.33,-0.14,-0.180583366081123
"4392",-0.67,0.44,0.381480172304594
"4393",0.64,0.36,1.44499816339745
"4394",3.17,-0.8,-3.86539816339745
"4395",-0.24,0.03,0.128809764824424
"4396",0.63,0.16,1.53099816339745
"4397",-0.07,0.23,0.705061439222162
"4398",2.23,0.44,3.01899816339745
"4399",0.62,0.54,1.40699816339745
"4400",0.24,-0.54,-1.02379816339745
"4401",2.15,0.9,3.09539816339745
"4402",1.25,0.38,2.04979816339745
"4403",-0.62,0.27,0.236418879049468
"4404",2.49,0.47,3.27629816339745
"4405",2.74,-0.21,-3.44129816339745
"4406",0.31,0.61,1.10749816339745
"4407",2.54,0.7,3.36539816339745
"4408",2.75,-0.37,-3.51849816339745
"4409",0.03,-0.54,-0.813798163397448
"4410",-0.03,0.78,0.844900158511393
"4411",2.77,-0.43,-3.55049816339745
"4412",1.6,-0.59,-2.37729816339745
"4413",1.74,0.42,2.53179816339745
"4414",3.19,0.34,4.00099816339745
"4415",-0.73,0.18,0.184312084464746
"4416",1.32,-0.79,-2.02129816339745
"4417",2.34,0.55,3.12789816339745
"4418",0.05,-0.17,-0.726498163397448
"4419",3.1,0.26,3.94299816339745
"4420",2.49,-0.63,-3.25849816339745
"4421",0.97,-0.71,-1.71129816339745
"4422",1.15,-0.42,-1.92899816339745
"4423",2.16,0.27,2.99829816339745
"4424",-0.26,-0.02,0.018845958157005
"4425",1.02,-0.61,-1.79329816339745
"4426",2.43,0.8,3.30539816339745
"4427",3.31,-0.53,-4.09449816339745
"4428",1.09,-0.66,-1.84979816339745
"4429",0.56,0.72,1.39379816339745
"4430",-0.25,-0.13,-0.192139702068406
"4431",1.08,0.12,2.00979816339745
"4432",0.39,0.16,1.29099816339745
"4433",3.25,0.42,4.04179816339745
"4434",0.23,0.33,1.04429816339745
"4435",2.21,-0.76,-2.92779816339745
"4436",1.18,0.35,1.98789816339745
"4437",0.9,0.59,1.69349816339745
"4438",1.02,-0.65,-1.78289816339745
"4439",0.6,-0.28,-1.33699816339745
"4440",0.12,0.36,0.924998163397448
"4441",-0.09,-0.44,-0.681927222695017
"4442",-0.18,-0.64,-0.621145243381405
"4443",1.95,0.74,2.79299816339745
"4444",0.31,-0.2,-1.00539816339745
"4445",1.66,0.11,2.59749816339745
"4446",-0.43,-0.17,-0.186830288091137
"4447",3.23,0.77,4.08829816339745
"4448",1.36,0.61,2.15749816339745
"4449",-0.53,-0.19,-0.168136871901604
"4450",1.05,0.48,1.83579816339745
"4451",2.2,0.26,3.04299816339745
"4452",0.12,0.62,0.919798163397448
"4453",2.93,0.39,3.72749816339745
"4454",1.93,0.48,2.71579816339745
"4455",2.31,0.21,3.17949816339745
"4456",1.63,0.18,2.51779816339745
"4457",0.36,-0.4,-1.13539816339745
"4458",3.02,0.4,3.81539816339745
"4459",2.58,0.38,3.37979816339745
"4460",2.26,-0.17,-2.93649816339745
"4461",2.58,0.51,3.36549816339745
"4462",0.45,-0.18,-1.13299816339745
"4463",-0.57,0.47,0.401786725453162
"4464",2.04,0.79,2.90949816339745
"4465",-0.3,0.03,0.0892380576119543
"4466",1.72,-0.79,-2.42129816339745
"4467",1.95,0.48,2.73579816339745
"4468",1.23,-0.18,-1.91299816339745
"4469",3.16,-0.29,-3.90129816339745
"4470",0.55,0.55,1.33789816339745
"4471",-0.66,-0.03,0.0031068939228543
"4472",2.73,-0.47,-3.51449816339745
"4473",0.75,-0.47,-1.53449816339745
"4474",-0.24,0.38,0.50629593156658
"4475",1.9,0.15,2.80789816339745
"4476",2.5,-0.48,-3.28499816339745
"4477",-0.05,0.62,0.760049796161358
"4478",0.93,0.46,1.71699816339745
"4479",3.22,-0.32,-3.97299816339745
"4480",0.91,0.57,1.70029816339745
"4481",2.02,-0.73,-2.75249816339745
"4482",3.31,-0.65,-4.07289816339745
"4483",1.16,-0.36,-1.92579816339745
"4484",1.79,0.49,2.57549816339745
"4485",0.99,0.52,1.77579816339745
"4486",2.26,-0.34,-3.01979816339745
"4487",1.98,0.15,2.88789816339745
"4488",-0.05,0.86,0.8870088214447
"4489",-0.48,0.33,0.307949037899054
"4490",0.63,-0.56,-1.41179816339745
"4491",3,-0.59,-3.77729816339745
"4492",0.55,-0.18,-1.23299816339745
"4493",2.17,-0.85,-2.83289816339745
"4494",2.58,0.44,3.36899816339745
"4495",3.25,-0.55,-4.03289816339745
"4496",0.86,-0.1,-1.48539816339745
"4497",0.04,0.11,0.977498163397448
"4498",0.04,-0.26,-0.767798163397448
"4499",2.2,-0.19,-2.88929816339745
"4500",1.97,-0.23,-2.68249816339745
"4501",2.91,0.66,3.72099816339745
"4502",-0.51,0.23,0.215370431710783
"4503",1.46,0.57,2.25029816339745
"4504",2.45,0.56,3.23899816339745
"4505",0.42,0.75,1.26789816339745
"4506",2.64,0.56,3.42899816339745
"4507",2.61,0.57,3.40029816339745
"4508",0.72,0.3,1.54539816339745
"4509",0.09,-0.73,-0.822498163397448
"4510",-0.04,-0.83,-0.65178370328918
"4511",2.23,-0.67,-2.98649816339745
"4512",2.11,-0.68,-2.86299816339745
"4513",1.79,0.89,2.72749816339745
"4514",1.2,0.3,2.02539816339745
"4515",1.37,-0.87,-2.01849816339745
"4516",1.67,0.29,2.49949816339745
"4517",1.46,-0.25,-2.18289816339745
"4518",0.25,0.14,1.16499816339745
"4519",-0.41,-0.01,-0.00411463767455682
"4520",-0.43,-0.24,-0.254478334300997
"4521",0.59,0.72,1.42379816339745
"4522",3.12,0.7,3.94539816339745
"4523",1.93,-0.35,-2.69289816339745
"4524",2.66,0.53,3.44629816339745
"4525",1.71,-0.55,-2.49289816339745
"4526",1.33,-0.21,-2.03129816339745
"4527",2.94,-0.57,-3.72049816339745
"4528",0.47,0.1,1.41539816339745
"4529",1.1,-0.36,-1.86579816339745
"4530",0.28,-0.42,-1.05899816339745
"4531",1.51,0.79,2.37949816339745
"4532",-0.68,-0.35,-0.167559043283203
"4533",2.45,0.89,3.38749816339745
"4534",1.26,-0.24,-1.97779816339745
"4535",1.77,0.66,2.58099816339745
"4536",2.69,0.45,3.47789816339745
"4537",-0.65,-0.19,-0.11079250643041
"4538",3.28,0.51,4.06549816339745
"4539",-0.7,0.07,0.0912430327671187
"4540",-0.54,-0.64,-0.321147816073556
"4541",0.4,0.48,1.18579816339745
"4542",-0.14,-0.37,-0.593634351534532
"4543",-0.04,-0.88,-0.617595145508469
"4544",-0.28,0.12,0.240614968907985
"4545",0.18,0.46,0.966998163397448
"4546",2.57,0.66,3.38099816339745
"4547",2.87,-0.81,-3.55929816339745
"4548",0.09,-0.2,-0.785398163397448
"4549",2.05,0.8,2.92539816339745
"4550",-0.71,0.35,0.314018278712079
"4551",2.82,0.87,3.74229816339745
"4552",3.08,-0.3,-3.82539816339745
"4553",-0.85,0.12,0.198596007538062
"4554",2.19,-0.35,-2.95289816339745
"4555",0.41,0.46,1.19699816339745
"4556",-0.55,0.01,0.0115990059574865
"4557",-0.16,0.21,0.515552227026327
"4558",-0.26,0.25,0.402302640332693
"4559",2.19,-0.76,-2.90779816339745
"4560",-0.36,0.06,0.10080858688942
"4561",0.61,0.59,1.40349816339745
"4562",1.14,-0.42,-1.91899816339745
"4563",1.97,0.61,2.76749816339745
"4564",1.55,0.61,2.34749816339745
"4565",2.87,-0.43,-3.65049816339745
"4566",0.7,0.4,1.49539816339745
"4567",-0.39,0.25,0.286370838973836
"4568",-0.54,-0.08,-0.0714329402524485
"4569",1.36,-0.23,-2.07249816339745
"4570",1.86,-0.39,-2.63329816339745
"4571",0.03,0.34,0.840998163397448
"4572",-0.52,0.61,0.523377226908758
"4573",1.53,-0.16,-2.19979816339745
"4574",2.58,-0.44,-3.36179816339745
"4575",-0.24,0.3,0.461440238039701
"4576",-0.81,0.09,0.15454394815458
"4577",0.67,-0.68,-1.42299816339745
"4578",1.83,0.77,2.68829816339745
"4579",1.96,-0.78,-2.66699816339745
"4580",0.91,0.39,1.70749816339745
"4581",-0.78,-0.11,0.0127309140693657
"4582",3.32,-0.67,-4.07649816339745
"4583",0.45,-0.45,-1.23289816339745
"4584",0.64,0.42,1.43179816339745
"4585",0.22,0.38,1.01979816339745
"4586",2.44,-0.88,-3.08099816339745
"4587",-0.47,-0.08,-0.0837583674471235
"4588",2.35,0.76,3.20299816339745
"4589",0.15,-0.44,-0.931798163397448
"4590",0.36,0.53,1.14629816339745
"4591",-0.28,-0.38,-0.467101744550529
"4592",1.56,-0.7,-2.30539816339745
"4593",0.51,-0.7,-1.25539816339745
"4594",2.44,0.78,3.30379816339745
"4595",1.2,-0.35,-1.96289816339745
"4596",2.97,-0.18,-3.65299816339745
"4597",-0.14,0.35,0.61028343834185
"4598",-0.71,-0.28,-0.11853699386022
"4599",3.05,-0.19,-3.73929816339745
"4600",1.8,-0.27,-2.53249816339745
"4601",2.4,0.51,3.18549816339745
"4602",0.58,0.4,1.37539816339745
"4603",0.28,0.72,1.11379816339745
"4604",-0.23,-0.48,-0.560936264441417
"4605",-0.15,-0.19,-0.38472782272036
"4606",2.84,-0.88,-3.48099816339745
"4607",1.14,0.14,2.05499816339745
"4608",-0.03,-0.64,-0.742180546125117
"4609",2.93,0.55,3.71789816339745
"4610",3.37,0.53,4.15629816339745
"4611",0.85,0.79,1.71949816339745
"4612",2.94,0.48,3.72579816339745
"4613",2.97,0.69,3.79149816339745
"4614",1.93,-0.25,-2.65289816339745
"4615",-0.33,-0.44,-0.461147609000806
"4616",2.25,0.86,3.16499816339745
"4617",1.41,0.83,2.30429816339745
"4618",3.11,0.79,3.97949816339745
"4619",2.67,-0.53,-3.45449816339745
"4620",3.28,0.63,4.08229816339745
"4621",2.62,-0.22,-3.32699816339745
"4622",0.63,0.49,1.41549816339745
"4623",1.78,-0.53,-2.56449816339745
"4624",-0.08,-0.15,-0.431519500270584
"4625",0.48,-0.55,-1.26289816339745
"4626",1.39,0.85,2.29789816339745
"4627",1.55,0.58,2.34179816339745
"4628",0.02,-0.45,-0.802898163397448
"4629",1.82,-0.36,-2.58579816339745
"4630",1.49,0.23,2.34829816339745
"4631",3.21,0.65,4.01789816339745
"4632",0.32,0.71,1.14949816339745
"4633",0.92,0.18,1.80779816339745
"4634",3.31,-0.48,-4.09499816339745
"4635",0.28,-0.55,-1.06289816339745
"4636",3.09,-0.54,-3.87379816339745
"4637",1.57,0.57,2.36029816339745
"4638",2.38,-0.89,-3.01329816339745
"4639",-0.01,0.29,0.812191250326756
"4640",-0.64,0.13,0.123629602222711
"4641",0.15,-0.47,-0.934498163397448
"4642",0.88,-0.54,-1.66379816339745
"4643",-0.61,0.44,0.376012811098844
"4644",2.8,-0.29,-3.54129816339745
"4645",-0.53,-0.4,-0.296359585979979
"4646",3.17,0.34,3.98099816339745
"4647",0.61,0.38,1.40979816339745
"4648",3.28,-0.62,-4.05099816339745
"4649",-0.45,-0.34,-0.319427142698304
"4650",0.58,0.49,1.36549816339745
"4651",3.27,-0.47,-4.05449816339745
"4652",-0.38,-0.12,-0.142636612605852
"4653",2.22,-0.47,-3.00449816339745
"4654",2.32,-0.77,-3.03249816339745
"4655",2.91,0.7,3.73539816339745
"4656",1.45,-0.77,-2.16249816339745
"4657",1.12,-0.62,-1.89099816339745
"4658",-0.2,-0.36,-0.52407411684076
"4659",-0.25,0.46,0.537041392580611
"4660",2.15,-0.41,-2.92729816339745
"4661",2.79,0.35,3.59789816339745
"4662",1.57,0.22,2.43379816339745
"4663",2.22,-0.32,-2.97299816339745
"4664",0.71,-0.31,-1.45929816339745
"4665",-0.57,-0.19,-0.150708032630313
"4666",3.26,-0.49,-4.04529816339745
"4667",2.21,-0.81,-2.89929816339745
"4668",1.86,-0.69,-2.60929816339745
"4669",0.11,-0.16,-0.779798163397448
"4670",0.71,-0.72,-1.44699816339745
"4671",-0.6,0.49,0.417849406696728
"4672",2.24,-0.18,-2.92299816339745
"4673",1.99,0.47,2.77629816339745
"4674",2.19,0.58,2.98179816339745
"4675",2.2,0.17,3.09429816339745
"4676",0.15,-0.79,-0.851298163397448
